WL FLUX ERROR
1398.53 2.1051958393068314e-15 2.695364280074592e-16
1398.89 3.4036029952922487e-15 2.7648486070959406e-16
1399.25 3.044346340265532e-15 2.759822627232279e-16
1399.61 2.369749767721939e-15 2.7066695138638525e-16
1399.98 2.1647304085356686e-15 2.6094734165931603e-16
1400.34 1.3416252192120823e-15 2.4916409912867457e-16
1400.7 2.0090836989851597e-15 2.583014197838403e-16
1401.07 2.1172598669694445e-15 2.5831554066052363e-16
1401.43 2.6937608273945984e-15 2.5890318012012803e-16
1401.79 2.8894303504445523e-15 2.5731306763974047e-16
1402.16 1.3592312694979837e-15 2.416592631115825e-16
1402.52 7.89316435183143e-16 2.3877799518226836e-16
1402.88 1.8418460182493308e-15 2.5310657453117835e-16
1403.25 1.9504188681826357e-15 2.607761990754162e-16
1403.61 3.2040627109513293e-15 2.7845634590489737e-16
1403.97 2.5360263787344693e-15 2.8255120748402577e-16
1404.34 4.354130421986594e-15 2.9094708681909595e-16
1404.7 3.6613288785172595e-15 2.9844590448375073e-16
1405.06 3.531453053017031e-15 2.9059629262089496e-16
1405.43 3.27126751370512e-15 2.892365410377683e-16
1405.79 3.326783781361424e-15 2.919829222853123e-16
1406.16 3.894161736784097e-15 2.918657394292152e-16
1406.52 3.563421875886326e-15 2.9538715648242694e-16
1406.89 3.717774532300684e-15 2.9502716785250723e-16
1407.25 3.5384612673035315e-15 2.9987297427173987e-16
1407.62 3.855597865465916e-15 2.9819452962342186e-16
1407.98 3.549972121197693e-15 2.9562955615318957e-16
1408.35 3.2581990204976826e-15 2.8923805518812045e-16
1408.71 2.9992297921290895e-15 2.8830727370762066e-16
1409.08 3.5454656504267004e-15 2.925282205275748e-16
1409.44 3.801384434656607e-15 2.918747358763514e-16
1409.81 3.0638201307916548e-15 2.873636820663804e-16
1410.17 3.347364783682851e-15 2.919404171803442e-16
1410.54 4.175226519657516e-15 2.980908599900576e-16
1410.9 3.684449194987609e-15 2.98995171926913e-16
1411.27 3.624578736893427e-15 2.947845631788251e-16
1411.64 3.2521839134937664e-15 2.9652061870239493e-16
1412.0 3.6140568933532e-15 2.976577586270175e-16
1412.37 2.9734628800899714e-15 2.9908865329851e-16
1412.73 4.051591216903665e-15 3.0203110797179256e-16
1413.1 3.4852907470402236e-15 2.9974972830286973e-16
1413.46 4.579333860306844e-15 3.0757329684336627e-16
1413.83 3.5335068267146182e-15 3.0065330134060325e-16
1414.2 3.052184803948712e-15 2.963879633178133e-16
1414.56 3.4321150534549827e-15 2.945586406810407e-16
1414.93 3.2389883303615134e-15 2.9536404489001784e-16
1415.3 3.208066630067016e-15 2.960592823489577e-16
1415.67 3.4176697550329154e-15 3.007951354492991e-16
1416.03 3.610282252454641e-15 2.9865920879064527e-16
1416.4 2.964388022624098e-15 2.922323499682214e-16
1416.77 2.377539937910886e-15 2.82598685926979e-16
1417.13 2.0497567872428276e-15 2.7708995387952503e-16
1417.5 2.2898925540954772e-15 2.7942283282276283e-16
1417.87 2.87975126281456e-15 2.928174859296094e-16
1418.23 2.9505986329840254e-15 3.0037851825215366e-16
1418.6 3.500146023558822e-15 3.0174710214201044e-16
1418.97 2.540388009074342e-15 2.9637200303227976e-16
1419.34 3.3603453714123725e-15 2.9921387035860066e-16
1419.71 3.0602647985976014e-15 2.9208041618222845e-16
1420.07 2.8493885901990057e-15 2.9697503703089563e-16
1420.44 3.379756893540304e-15 3.0347631199188313e-16
1420.81 3.76711440135227e-15 3.1190385088430785e-16
1421.18 3.32650277506444e-15 3.038545334968593e-16
1421.55 3.0685293530367255e-15 3.0402209169088635e-16
1421.92 3.65644712621539e-15 3.0907074815204725e-16
1422.28 3.514614951057563e-15 3.0015758548105795e-16
1422.65 3.1915604912525814e-15 3.0072511448927493e-16
1423.02 4.1079547745438624e-15 3.1329550750008653e-16
1423.39 3.2858427159508985e-15 3.3869156605516275e-16
1423.76 2.8349176828564866e-15 3.502556434223974e-16
1424.13 3.910434131886094e-15 3.5646681251722954e-16
1424.5 3.745847412015686e-15 3.480257805382874e-16
1424.87 3.683242501734952e-15 3.588172949771266e-16
1425.23 4.59543542718777e-15 3.6715928747801535e-16
1425.6 3.603894656444733e-15 3.454693480637751e-16
1425.97 3.0511490376017446e-15 3.5555502575516773e-16
1426.34 3.420402715914784e-15 4.163126432417171e-16
1426.71 3.240326183397328e-15 4.176906343127234e-16
1427.08 3.1562709782341867e-15 4.1827226268484345e-16
1427.45 2.679492340560651e-15 4.2922625361754523e-16
1427.82 3.6181079509961754e-15 4.575289419341976e-16
1428.19 4.00915094106101e-15 5.398753562753126e-16
1428.56 2.077557788874998e-15 5.738462395422292e-16
1428.93 2.746842591020802e-15 5.728870595896795e-16
1429.3 3.2733779798545967e-15 3.7282648763277e-16
1429.68 3.272262381745513e-15 2.464309407102226e-16
1430.05 2.546785193797151e-15 2.4121875750204047e-16
1430.42 2.9627069654991605e-15 2.400817395639474e-16
1430.79 3.4246357705032723e-15 2.3810540165963567e-16
1431.16 2.8857088765300252e-15 2.3374328890646285e-16
1431.53 3.0967093965882995e-15 2.3441671934313255e-16
1431.9 3.2381957800241396e-15 2.469116536762863e-16
1432.27 3.983716204167015e-15 2.394997449636069e-16
1432.64 3.1160678174369666e-15 1.810137365993091e-16
1433.01 3.4385654808792366e-15 1.7985199345420274e-16
1433.38 3.4649968049810854e-15 1.7486402473190622e-16
1433.76 3.901783145079698e-15 1.7529612146550294e-16
1434.13 3.2210171354189184e-15 1.7088605173499928e-16
1434.5 3.1467656383729192e-15 1.7542905561571737e-16
1434.87 4.056784364749685e-15 1.7514536090959162e-16
1435.24 3.394239742257794e-15 1.5740369658973634e-16
1435.61 2.9189597278783803e-15 1.3743192810934192e-16
1435.99 3.1385144518844153e-15 1.4033941616838444e-16
1436.36 3.3773440732896575e-15 1.432921637351788e-16
1436.73 3.633416563048325e-15 1.4290374716723878e-16
1437.1 3.453544902696807e-15 1.4223350971122293e-16
1437.48 3.4916338517829747e-15 1.4387375471707262e-16
1437.85 2.9529131555822033e-15 1.418262236787443e-16
1438.22 3.1978918104071264e-15 1.4016856880325e-16
1438.59 2.8251503812671714e-15 1.3258082541725802e-16
1438.97 3.678982561086436e-15 1.2884606312746823e-16
1439.34 3.362417988909986e-15 1.2852330804230562e-16
1439.71 3.605579205875798e-15 1.291343770864218e-16
1440.09 3.1008855771945923e-15 1.2931197919154797e-16
1440.46 3.5028678960430923e-15 1.3077303494111843e-16
1440.83 3.5060501499883736e-15 1.313110059789619e-16
1441.21 3.4657753110927863e-15 1.2844117422838156e-16
1441.58 2.8788486672143413e-15 1.246954546979631e-16
1441.95 3.067599159403321e-15 1.2272811427265703e-16
1442.33 3.372654911091731e-15 1.266713011195053e-16
1442.7 3.759241324830452e-15 1.3042584108134986e-16
1443.07 3.5208680927242928e-15 1.333438968965587e-16
1443.45 3.9286777266638175e-15 1.3373472600777774e-16
1443.82 3.0896043923928928e-15 1.2859949655181436e-16
1444.2 3.315605938503948e-15 1.269660576854684e-16
1444.57 3.890445026514043e-15 1.2502446766761307e-16
1444.95 2.956684581814567e-15 1.2330125551182967e-16
1445.32 3.584329616387344e-15 1.252058487092296e-16
1445.69 3.6674699703123215e-15 1.2792598719160447e-16
1446.07 3.113422789850771e-15 1.2717975492967906e-16
1446.44 3.723808490036709e-15 1.303775639290931e-16
1446.82 2.6998771757190543e-15 1.253410442263667e-16
1447.19 3.2771057789970893e-15 1.2675809134413648e-16
1447.57 3.645613798306188e-15 1.2902598348565977e-16
1447.94 3.658457768713786e-15 1.3059160426786628e-16
1448.32 3.3673657380307414e-15 1.2977597477276262e-16
1448.69 3.844633617216304e-15 1.3121600965998667e-16
1449.07 3.3142460272312746e-15 1.3111726960036112e-16
1449.45 3.4792905019828647e-15 1.308468208856999e-16
1449.82 3.7848772706661565e-15 1.2993741540416923e-16
1450.2 3.3074705903285093e-15 1.2948694658336546e-16
1450.57 3.635029561874886e-15 1.3129206737455165e-16
1450.95 3.3591295060645977e-15 1.313001871546529e-16
1451.33 3.762107111320073e-15 1.2984617048778924e-16
1451.7 3.231436305116171e-15 1.272286690280435e-16
1452.08 3.356069777354234e-15 1.2689634096781266e-16
1452.45 3.1561139292617118e-15 1.2646302461455826e-16
1452.83 3.188365145958129e-15 1.2835300087713578e-16
1453.21 3.5062743955015488e-15 1.2964506584498106e-16
1453.58 3.4234578341647685e-15 1.3161873448126793e-16
1453.96 3.275837775165109e-15 1.2784920634404298e-16
1454.34 2.973630414363956e-15 1.2607667605545223e-16
1454.71 3.2875218474041837e-15 1.2617862341990166e-16
1455.09 3.2429572954874567e-15 1.2716975786206107e-16
1455.47 2.9610086415168823e-15 1.256115921535446e-16
1455.85 3.49859292411315e-15 1.297339988767333e-16
1456.22 3.047434973356577e-15 1.292120728537561e-16
1456.6 2.7251230802255174e-15 1.2690114295039492e-16
1456.98 3.3700713512178795e-15 1.3077223157195526e-16
1457.36 3.737670520316111e-15 1.3129984456892246e-16
1457.73 3.2053836616975263e-15 1.3121577697039607e-16
1458.11 4.053100443909799e-15 1.320318396107268e-16
1458.49 3.092206216719679e-15 1.3289543171309415e-16
1458.87 3.8356571972471265e-15 1.3388847463312842e-16
1459.24 3.3104690402494565e-15 1.331918679492956e-16
1459.62 3.792523408979224e-15 1.350158366124864e-16
1460.0 3.0419878352500373e-15 1.329513481087484e-16
1460.38 2.9760388957325918e-15 1.2975272767790188e-16
1460.76 3.3289209232176436e-15 1.3193185720726806e-16
1461.14 3.749973450472231e-15 1.3438477502880028e-16
1461.52 3.672522919963653e-15 1.3308990344399583e-16
1461.9 3.1735265645428554e-15 1.3164606766357625e-16
1462.27 3.664020143903613e-15 1.339017285251139e-16
1462.65 3.2803610974946698e-15 1.3443730235751803e-16
1463.03 3.537157250434477e-15 1.3529221957542312e-16
1463.41 3.8947394341237064e-15 1.3570442779403876e-16
1463.79 3.4228713304522947e-15 1.3815745020482426e-16
1464.17 3.865047836640703e-15 1.3991071861131077e-16
1464.55 3.267976613267217e-15 1.3796144938040972e-16
1464.93 3.3146957207426384e-15 1.3361408117763682e-16
1465.31 2.620275597958823e-15 1.2956903745733022e-16
1465.69 2.9580187351207814e-15 1.2759018241528042e-16
1466.07 2.8695828918732708e-15 1.2818054472006112e-16
1466.45 2.838245755707468e-15 1.281167925491017e-16
1466.83 2.4331858759442633e-15 1.2552336112607373e-16
1467.21 2.7899860745062063e-15 1.2520345809053463e-16
1467.59 2.5748073754812925e-15 1.2710205748667689e-16
1467.97 3.0781222100251315e-15 1.3198928344124917e-16
1468.35 3.0894560857952324e-15 1.3286045485829274e-16
1468.73 3.178209338853491e-15 1.3324110685047133e-16
1469.11 3.2006817064264178e-15 1.3489250183970513e-16
1469.49 3.3543807406419247e-15 1.3543575313359086e-16
1469.87 3.1601483301889296e-15 1.3576212119775448e-16
1470.25 3.0945356461280648e-15 1.3381101007256057e-16
1470.64 2.901347937312878e-15 1.3283697234303927e-16
1471.02 3.396122576674212e-15 1.36880385551775e-16
1471.4 3.2925164786495296e-15 1.3639753168125493e-16
1471.78 3.0975865524369e-15 1.349529251095548e-16
1472.16 2.9777591272540176e-15 1.3499023424708064e-16
1472.54 3.4527045816145867e-15 1.360384984990248e-16
1472.92 2.9017580456639897e-15 1.3401908971201656e-16
1473.31 2.8811789936327974e-15 1.3349096505210969e-16
1473.69 3.2517468869558522e-15 1.370017252360543e-16
1474.07 3.598097162917636e-15 1.3854917665430542e-16
1474.45 3.778481107197647e-15 1.4092897819942438e-16
1474.83 3.3880982301882414e-15 1.4128086101565498e-16
1475.21 3.2872201556522067e-15 1.3817560931833409e-16
1475.6 2.8145712628132043e-15 1.36290262069055e-16
1475.98 3.477848232472932e-15 1.377889177952843e-16
1476.36 3.126495088572192e-15 1.3637082737884185e-16
1476.74 3.1548650150555106e-15 1.342144270603907e-16
1477.13 3.3346900030023286e-15 1.355383399873297e-16
1477.51 3.368401164771666e-15 1.3787338292226032e-16
1477.89 2.9880962435061854e-15 1.367225427366987e-16
1478.28 2.912905773429985e-15 1.3713687294848255e-16
1478.66 3.2329365582441024e-15 1.411562320286932e-16
1479.04 3.544134613150732e-15 1.421220603431627e-16
1479.43 3.3427084069901163e-15 1.4076274818659179e-16
1479.81 3.219932128314142e-15 1.4029434847562497e-16
1480.19 3.864893617459177e-15 1.4561451623596793e-16
1480.58 3.782463716159966e-15 1.4491935893190424e-16
1480.96 3.065692767656484e-15 1.4041933102064157e-16
1481.34 3.2962375452005743e-15 1.4021114207472692e-16
1481.73 2.783517917470129e-15 1.3914261230319981e-16
1482.11 2.710801545224065e-15 1.3870202053281672e-16
1482.5 3.3330764311299304e-15 1.3994596485464195e-16
1482.88 3.1057653173587462e-15 1.386002961641471e-16
1483.27 3.203941748844037e-15 1.375202389675661e-16
1483.65 3.0028465630618146e-15 1.407662660273798e-16
1484.03 2.7315732697317626e-15 1.3784186421567719e-16
1484.42 2.502200892362336e-15 1.3758675464843938e-16
1484.8 2.6820201415623344e-15 1.4081663357768532e-16
1485.19 3.396151817096322e-15 1.396050923781599e-16
1485.57 2.990833481437273e-15 1.3852442558999499e-16
1485.96 2.548001316286891e-15 1.378825772884649e-16
1486.34 2.6012543712691e-15 1.3866597146941175e-16
1486.73 3.4932887586703503e-15 1.4263202268859487e-16
1487.11 3.756016890077983e-15 1.4639113108815803e-16
1487.5 3.434343194683446e-15 1.4896149432875795e-16
1487.89 3.750314897191091e-15 1.4923482992633758e-16
1488.27 3.686230289362965e-15 1.4910305972018365e-16
1488.66 4.182809149191639e-15 1.5046172183219036e-16
1489.04 3.6700403458613634e-15 1.4652711944650527e-16
1489.43 3.2391816644765273e-15 1.4230723175109166e-16
1489.81 3.145947585956058e-15 1.4482196627712545e-16
1490.2 3.7766985290975615e-15 1.4962064250593096e-16
1490.59 3.339796525029636e-15 1.4912656539878326e-16
1490.97 3.5443533256345813e-15 1.472902708268108e-16
1491.36 3.019939143496181e-15 1.4351772144152298e-16
1491.75 3.1685329888268606e-15 1.450900261769424e-16
1492.13 3.3334420198964616e-15 1.468268006630343e-16
1492.52 3.630702681008908e-15 1.463886238160455e-16
1492.91 3.246194796169585e-15 1.4167683862732966e-16
1493.29 2.6291951831782972e-15 1.3839083746360145e-16
1493.68 3.0944946979535105e-15 1.3846297139186783e-16
1494.07 2.918805666464513e-15 1.3754954345938457e-16
1494.45 2.940677286188542e-15 1.3796863818030982e-16
1494.84 2.696988169366429e-15 1.395096802809155e-16
1495.23 2.686046326329049e-15 1.396927775156524e-16
1495.62 3.261146817331732e-15 1.4343644282937476e-16
1496.01 3.2941557441039095e-15 1.463389705966158e-16
1496.39 2.8356262411195804e-15 1.4564579330023325e-16
1496.78 3.765040908534588e-15 1.474904969792195e-16
1497.17 2.9413787704892854e-15 1.4474130494694373e-16
1497.56 3.1063551342831246e-15 1.4523357086371813e-16
1497.94 3.1039409795226275e-15 1.4665815075938518e-16
1498.33 3.556372948490803e-15 1.4654964236993999e-16
1498.72 3.1835902463556126e-15 1.408554188285586e-16
1499.11 2.7353764409040442e-15 1.3617670499004507e-16
1499.5 2.7985739707702194e-15 1.3710468852809707e-16
1499.89 2.5795345811236246e-15 1.3600858703342928e-16
1500.28 2.3479991837097825e-15 1.3515123568143416e-16
1500.66 2.6384337046273534e-15 1.3692051929693148e-16
1501.05 2.3744761641107567e-15 1.3652060912324509e-16
1501.44 2.5165986987382167e-15 1.3339170872499902e-16
1501.83 2.0856104944339366e-15 1.3090557104259644e-16
1502.22 2.410405818315349e-15 1.3418268818624332e-16
1502.61 2.97661235831082e-15 1.3896944421319003e-16
1503.0 2.9581122655583382e-15 1.415868865492467e-16
1503.39 3.366435512362926e-15 1.4511161071641918e-16
1503.78 3.1808035263580533e-15 1.4313040088610093e-16
1504.17 2.5985999695866768e-15 1.4009866118571449e-16
1504.56 2.5117103529240682e-15 1.393084690413787e-16
1504.95 3.10595024414188e-15 1.396820207602847e-16
1505.34 2.8057595852274382e-15 1.4221632063246447e-16
1505.73 3.394062352374761e-15 1.438566098447821e-16
1506.12 3.4611905831786464e-15 1.4471082866850168e-16
1506.51 3.353529019733786e-15 1.4794808213142278e-16
1506.9 3.864819731401738e-15 1.5006957796346734e-16
1507.29 3.3330084535963936e-15 1.472610003939115e-16
1507.68 3.4667518272830947e-15 1.461285171199266e-16
1508.07 2.856806282076e-15 1.4851498590661219e-16
1508.46 3.4364026652408825e-15 1.5307742189135376e-16
1508.85 3.606805009124253e-15 1.516463372074531e-16
1509.24 3.568151047023532e-15 1.4958362193226385e-16
1509.64 3.4032610741396606e-15 1.485673394024135e-16
1510.03 3.0516712303119774e-15 1.4685419660369638e-16
1510.42 3.1747363420687793e-15 1.45924668662324e-16
1510.81 2.6720403874765912e-15 1.4169560254178263e-16
1511.2 2.3713691506913726e-15 1.375968848318213e-16
1511.59 2.6213980445468183e-15 1.3720605243806652e-16
1511.98 2.2298448523594844e-15 1.353075431872317e-16
1512.38 2.364532341177022e-15 1.3621019502983002e-16
1512.77 2.497707417014676e-15 1.3866368481765906e-16
1513.16 2.7805697329433376e-15 1.4005206737179852e-16
1513.55 2.2588915411301068e-15 1.385463150161321e-16
1513.94 2.787018753945501e-15 1.4259013586539433e-16
1514.34 3.3465662835882314e-15 1.4631479920490074e-16
1514.73 3.323759964042999e-15 1.4836959061748386e-16
1515.12 3.406044037653839e-15 1.4777209652405255e-16
1515.52 2.401733097133897e-15 1.429556019221813e-16
1515.91 2.7019849732221766e-15 1.4032952773795429e-16
1516.3 2.6108108988788908e-15 1.392688801913192e-16
1516.69 3.0680793943289883e-15 1.404869489324793e-16
1517.09 2.677153593078887e-15 1.377569135798407e-16
1517.48 2.526247967813462e-15 1.399709065566875e-16
1517.87 2.34833940513669e-15 1.4526404356378527e-16
1518.27 3.4063088709083072e-15 1.499556350861779e-16
1518.66 3.1601984115291653e-15 1.5107063296345484e-16
1519.05 3.1866111048783613e-15 1.4726471316376252e-16
1519.45 3.56119562206101e-15 1.4585822383001216e-16
1519.84 3.121140769982907e-15 1.4610772024963569e-16
1520.23 2.871357952734575e-15 1.4472670307353106e-16
1520.63 2.9852409985179104e-15 1.4726423019833642e-16
1521.02 3.4148797025559413e-15 1.5124337921275227e-16
1521.42 3.2906647072969567e-15 1.5187377884747752e-16
1521.81 3.0878294831266577e-15 1.526152180268705e-16
1522.21 3.259852242614384e-15 1.525062072779592e-16
1522.6 3.4839837818277603e-15 1.544528241154716e-16
1522.99 3.4409403112994994e-15 1.537035709628828e-16
1523.39 2.8491558976588307e-15 1.4851720039193763e-16
1523.79 2.484059732074491e-15 1.3598795748904934e-16
1524.18 1.0881911879029084e-15 1.182434141415885e-16
1524.57 8.548909067559704e-16 1.1495036667480005e-16
1524.97 1.6971835126186096e-15 1.253256521907524e-16
1525.36 1.906760204151588e-15 1.2742826916654794e-16
1525.76 1.8471886599071347e-15 1.2043826783703545e-16
1526.16 5.009721819932327e-16 1.0449329196009662e-16
1526.55 3.6866841910443424e-16 1.0071992496691345e-16
1526.95 4.919469501180356e-16 1.0711953972450685e-16
1527.34 9.349804286284174e-16 1.1975224854621722e-16
1527.74 2.65034270395372e-15 1.36739752916261e-16
1528.14 3.3632392498576358e-15 1.4637479036208065e-16
1528.53 2.660517653556698e-15 1.4949476314735636e-16
1528.93 2.9265452137998616e-15 1.5379567434016745e-16
1529.32 3.0915763494402317e-15 1.5023166183085046e-16
1529.72 2.5557351020079303e-15 1.4346179552412063e-16
1530.12 2.2713706965117884e-15 1.3840820686514717e-16
1530.51 2.557091386885318e-15 1.3788229833394518e-16
1530.91 2.233193332003301e-15 1.3766377496535494e-16
1531.31 1.7018413979415799e-15 1.3408316022566079e-16
1531.7 1.6905765587078133e-15 1.322009880360013e-16
1532.1 1.994527701023978e-15 1.3505614288493336e-16
1532.5 2.398888799201821e-15 1.350118230857248e-16
1532.9 1.969633585530942e-15 1.3185104666517904e-16
1533.29 2.1759593180483184e-15 1.3550108717730497e-16
1533.69 2.105875669812791e-15 1.3693797705589513e-16
1534.09 1.5049775778991055e-15 1.3612989227503708e-16
1534.48 2.1617111840945766e-15 1.3805816383513365e-16
1534.88 2.462550578883874e-15 1.4146106828639933e-16
1535.28 2.407829477710342e-15 1.4349978190446312e-16
1535.68 2.5881256615101493e-15 1.425765525435932e-16
1536.08 2.1161967503745422e-15 1.4043338230349956e-16
1536.47 2.103212224769786e-15 1.397296155793024e-16
1536.87 2.059326088733501e-15 1.4181241724080788e-16
1537.27 2.5229617210913476e-15 1.4056528740725137e-16
1537.67 1.7612667894028531e-15 1.3538469669498028e-16
1538.07 1.5969377384713016e-15 1.3640776899343825e-16
1538.47 1.919748566745043e-15 1.3539289309731102e-16
1538.86 1.8481403104657597e-15 1.3343858431520571e-16
1539.26 1.7350797331010278e-15 1.3550634949789193e-16
1539.66 1.9043814458005003e-15 1.3683113925905314e-16
1540.06 1.838411975345421e-15 1.358473723699352e-16
1540.46 1.771706413040756e-15 1.356608858241276e-16
1540.86 1.715680116855563e-15 1.3476095448617855e-16
1541.26 1.7957928234897915e-15 1.3487264484542148e-16
1541.66 1.9796191944545857e-15 1.3525942193529174e-16
1542.06 1.5061794753753921e-15 1.3487730278291483e-16
1542.46 1.7535819706195631e-15 1.3394285916013733e-16
1542.86 1.2049183972621408e-15 1.2800944531264484e-16
1543.26 1.4804757798093393e-15 1.3115833982434806e-16
1543.66 1.9190769789278293e-15 1.3568961461374485e-16
1544.06 1.6226668767066794e-15 1.323133961327771e-16
1544.46 1.2531385741296767e-15 1.271499213346806e-16
1544.86 1.3905262460501323e-15 1.2421051797039251e-16
1545.26 8.357423734460501e-16 1.1697373047445337e-16
1545.66 7.260814183480699e-16 1.1365978937357682e-16
1546.06 7.690962078142244e-16 1.1762163762438986e-16
1546.46 1.3206034338631301e-15 1.2410287108036196e-16
1546.86 1.057075021868363e-15 1.2137005437120943e-16
1547.26 7.057979043974256e-16 1.1455862407540673e-16
1547.66 2.980192174170453e-16 1.063760041359929e-16
1548.06 1.3463182162913234e-16 1.0430629539800275e-16
1548.47 4.644981830158264e-16 1.134227822351595e-16
1548.87 1.2262346590050884e-15 1.2596180670181012e-16
1549.27 1.3047405308847316e-15 1.3409651042283656e-16
1549.67 1.509088239801881e-15 1.3440179983353854e-16
1550.07 1.2615776360759447e-15 1.2641373608771458e-16
1550.47 1.067495366125027e-15 1.238947263222538e-16
1550.88 1.5490873824040059e-15 1.3174048171686658e-16
1551.28 2.1160394243300773e-15 1.4415402871062255e-16
1551.68 2.573345905173638e-15 1.5472220581226133e-16
1552.08 3.053244373620843e-15 1.6208207893785473e-16
1552.48 3.2025418528285016e-15 1.6375061477160705e-16
1552.89 3.4500153964631315e-15 1.6283364246613364e-16
1553.29 2.563754527059687e-15 1.6200243732215932e-16
1553.69 3.521159367992015e-15 1.6481261226497404e-16
1554.09 2.932780061126024e-15 1.6486996128300548e-16
1554.5 3.152782158125023e-15 1.6414432640086442e-16
1554.9 2.5971962344656268e-15 1.626143058329836e-16
1555.3 2.7760681111557496e-15 1.5856375303900432e-16
1555.71 2.9146384468618974e-15 1.5685941373808574e-16
1556.11 2.3108757114586083e-15 1.5350727002765978e-16
1556.51 2.6180795712916878e-15 1.5570659826711294e-16
1556.92 2.5466357093983846e-15 1.5823635483538958e-16
1557.32 2.62819552027084e-15 1.5792706672505504e-16
1557.72 2.3026330655001666e-15 1.6084134427700047e-16
1558.13 2.7366748354014646e-15 1.604737212829214e-16
1558.53 2.5828407541531557e-15 1.5857457355081957e-16
1558.93 2.252170044524531e-15 1.5757616329905475e-16
1559.34 2.760410715144383e-15 1.5762110439247737e-16
1559.74 2.3886700828456585e-15 1.5742744558561047e-16
1560.15 2.210548426605164e-15 1.544197686574298e-16
1560.55 1.972669677665785e-15 1.5019179550524044e-16
1560.96 2.248500742218048e-15 1.5219168263586266e-16
1561.36 2.1074139177580677e-15 1.554695131430514e-16
1561.77 2.675579928364441e-15 1.5903492559815767e-16
1562.17 2.718049445730441e-15 1.5690902042433074e-16
1562.57 2.319355831975241e-15 1.5551192963107585e-16
1562.98 2.4233220638306227e-15 1.557616235996141e-16
1563.39 1.9538856962812863e-15 1.5175451083903714e-16
1563.79 2.1812235341824125e-15 1.5395888667094288e-16
1564.19 2.3525523741260335e-15 1.5702236781721557e-16
1564.6 2.0135295706392683e-15 1.576935755575164e-16
1565.01 2.3718483052412297e-15 1.584977386316786e-16
1565.41 2.33219154696718e-15 1.6041923423611307e-16
1565.82 2.2506827668547583e-15 1.6041846509033077e-16
1566.22 2.270956148957681e-15 1.5957084560154583e-16
1566.63 2.507625599291308e-15 1.6050360355420843e-16
1567.04 2.6673163201148708e-15 1.6713274961492508e-16
1567.44 2.7050990013882953e-15 1.649101220712356e-16
1567.85 2.2966317015014426e-15 1.6221157394805015e-16
1568.25 2.7202415921190673e-15 1.6082133995368642e-16
1568.66 2.3231362791798284e-15 1.576673806881572e-16
1569.07 2.0858914504851875e-15 1.5759085127708528e-16
1569.47 2.418957841965617e-15 1.6056362545486965e-16
1569.88 1.964756840597172e-15 1.5981409855646718e-16
1570.29 2.142650628997775e-15 1.6508539035729675e-16
1570.69 2.821101924466432e-15 1.6580795721290142e-16
1571.1 2.3616765310616518e-15 1.6480760714666774e-16
1571.51 2.2062895799643848e-15 1.6734877592028126e-16
1571.92 2.9549369050351812e-15 1.6999923354511847e-16
1572.32 2.506110266009684e-15 1.6745529419214367e-16
1572.73 2.2890133911504596e-15 1.6886645120368937e-16
1573.14 3.0743773871077383e-15 1.7436158947626957e-16
1573.55 3.029329883095049e-15 1.7404974673158833e-16
1573.95 2.4987237656882526e-15 1.7371044769427185e-16
1574.36 2.5921976660511124e-15 1.7319978044551474e-16
1574.77 2.180907140815557e-15 1.6751739512742306e-16
1575.18 2.055881997167701e-15 1.6466201193556845e-16
1575.59 2.5718336068618853e-15 1.6686124520393384e-16
1575.99 2.3973975868139086e-15 1.7078961176958916e-16
1576.4 2.560285924839966e-15 1.726972396469826e-16
1576.81 2.1307373059987264e-15 1.6654405583818138e-16
1577.22 2.4688479113026194e-15 1.7005181028720783e-16
1577.63 2.3216336724766706e-15 1.7018566680293255e-16
1578.04 2.547629078932754e-15 1.7033533043612227e-16
1578.45 2.714341921738314e-15 1.7275067627208692e-16
1578.86 3.0582054270409225e-15 1.7765358368024996e-16
1579.27 2.4201913949846694e-15 1.7546410309361936e-16
1579.68 2.633190537358093e-15 1.722003535358711e-16
1580.08 2.14211751623728e-15 1.6652202386019792e-16
1580.49 1.6362314316565202e-15 1.6751578169288375e-16
1580.9 2.3312649644363646e-15 1.7142877002533526e-16
1581.31 2.890689316858052e-15 1.7604918864025598e-16
1581.72 3.057322955936978e-15 1.8143827865355568e-16
1582.13 2.5139364872828876e-15 1.817190352078503e-16
1582.54 2.761269653441296e-15 1.8291379534335613e-16
1582.95 2.8015326830842133e-15 1.8271462229992204e-16
1583.36 3.0813685053153e-15 1.848797612656799e-16
1583.77 2.6467177116390456e-15 1.8184287953499678e-16
1584.18 2.3298224172256334e-15 1.820456755199241e-16
1584.59 2.73780272869708e-15 1.8467913075266514e-16
1585.01 2.3013492626356686e-15 1.7849954976281898e-16
1585.42 2.571375236093293e-15 1.7922959154646012e-16
1585.83 2.4768479975759026e-15 1.8383326289468032e-16
1586.24 3.0614076067511357e-15 1.9047776161502455e-16
1586.65 3.8302315341916294e-15 1.9171652752345609e-16
1587.06 3.0741754741364507e-15 1.8779264540496442e-16
1587.47 2.8500418914636057e-15 1.8838756856509804e-16
1587.88 2.7581654095043394e-15 1.9005565840470239e-16
1588.3 3.3277474637132954e-15 1.9019355588038903e-16
1588.71 3.04431971210755e-15 1.9182910862205065e-16
1589.12 2.99827570844027e-15 1.8915824791067016e-16
